Complaint_ID,Complaint_Text,Category,Department,State,City,Submission_Date,Status,Priority,Pending_Days,Resolution_Date,Escalated,Feedback_Rating
IND-CMP-0673,The benefit related to my welfare application has not been processed within the expected time.,Welfare Scheme,Social Welfare Department,Rajasthan,Visakhapatnam,2025-12-14,In Progress,High,78,,0,
IND-CMP-0674,Several public street lights are not functioning and require maintenance.,Street Lighting,Municipal Engineering Department,Gujarat,Lucknow,2026-06-03,In Progress,Medium,75,,0,
IND-CMP-0675,Street electricity infrastructure in our area has not been functioning properly for 79 days.,Electricity,Electricity Department,Karnataka,Mumbai,2024-01-27,Pending,High,79,,0,
IND-CMP-0676,Street lights in the locality have not been working for 77 days.,Street Lighting,Municipal Engineering Department,Kerala,Jaipur,2025-09-11,In Progress,High,77,,0,
IND-CMP-0677,Several public street lights are not functioning and require maintenance.,Street Lighting,Municipal Engineering Department,Maharashtra,Lucknow,2025-05-05,Resolved,High,0,2025-05-15,0,2
IND-CMP-0678,The local public health facility is facing a service delay and residents need assistance.,Public Health,Public Health Department,Gujarat,Chennai,2024-08-28,Resolved,Medium,0,2024-09-15,0,5
IND-CMP-0679,My welfare scheme application has remained pending for 118 days.,Welfare Scheme,Social Welfare Department,Madhya Pradesh,Hyderabad,2024-05-03,Escalated,High,118,,1,
IND-CMP-0680,There has been no regular water supply in our area for 109 days.,Water Supply,Water Supply Department,Karnataka,Ahmedabad,2025-10-31,In Progress,High,109,,0,
IND-CMP-0681,Drinking water supply is irregular and residents are facing difficulty for 47 days.,Water Supply,Water Supply Department,Telangana,Jaipur,2025-09-21,Escalated,Medium,47,,1,
IND-CMP-0682,My welfare scheme application has remained pending for 15 days.,Welfare Scheme,Social Welfare Department,Tamil Nadu,Kolkata,2025-02-19,Pending,Low,15,,0,
IND-CMP-0683,Public transport service is irregular and commuters are facing repeated delays.,Public Transport,Transport Department,Maharashtra,Kolkata,2024-12-23,Pending,Medium,45,,0,
IND-CMP-0684,There has been no regular water supply in our area for 99 days.,Water Supply,Water Supply Department,Telangana,Kochi,2024-10-18,Pending,High,99,,0,
IND-CMP-0685,My welfare scheme application has remained pending for 70 days.,Welfare Scheme,Social Welfare Department,Rajasthan,Jaipur,2025-10-07,In Progress,Medium,70,,0,
IND-CMP-0686,Repeated power-related service interruptions have affected residents for 95 days.,Electricity,Electricity Department,Andhra Pradesh,Mumbai,2025-02-11,In Progress,High,95,,0,
IND-CMP-0687,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Tamil Nadu,Kolkata,2025-09-21,Pending,Low,22,,0,
IND-CMP-0688,Several public street lights are not functioning and require maintenance.,Street Lighting,Municipal Engineering Department,Kerala,Lucknow,2026-06-02,Pending,Medium,44,,0,
IND-CMP-0689,Drinking water supply is irregular and residents are facing difficulty for 97 days.,Water Supply,Water Supply Department,Gujarat,Bengaluru,2025-09-07,Escalated,High,97,,1,
IND-CMP-0690,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,Rajasthan,Chennai,2024-03-11,In Progress,High,84,,0,
IND-CMP-0691,My welfare scheme application has remained pending for 99 days.,Welfare Scheme,Social Welfare Department,Rajasthan,Kolkata,2024-07-18,In Progress,High,99,,0,
IND-CMP-0692,Several public street lights are not functioning and require maintenance.,Street Lighting,Municipal Engineering Department,Tamil Nadu,Jaipur,2025-06-13,Pending,High,91,,0,
IND-CMP-0693,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,Tamil Nadu,Visakhapatnam,2024-01-23,Pending,High,119,,0,
IND-CMP-0694,A damaged road with potholes near the residential area has not been repaired for 80 days.,Road Damage,Public Works Department,Rajasthan,Mumbai,2025-02-12,Resolved,High,0,2025-03-30,0,2
IND-CMP-0695,The scheduled public transport service has been unreliable for 82 days.,Public Transport,Transport Department,Kerala,Mumbai,2024-06-10,Pending,High,82,,0,
IND-CMP-0696,Repeated power-related service interruptions have affected residents for 18 days.,Electricity,Electricity Department,Madhya Pradesh,Kolkata,2024-02-11,Pending,High,18,,0,
IND-CMP-0697,Public transport service is irregular and commuters are facing repeated delays.,Public Transport,Transport Department,Rajasthan,Patna,2024-06-01,Resolved,Medium,0,2024-06-30,0,5
IND-CMP-0698,There has been no regular water supply in our area for 119 days.,Water Supply,Water Supply Department,West Bengal,Patna,2024-10-21,Pending,High,119,,0,
IND-CMP-0699,Public transport service is irregular and commuters are facing repeated delays.,Public Transport,Transport Department,Andhra Pradesh,Jaipur,2026-04-23,Resolved,High,0,2026-06-25,0,1
IND-CMP-0700,The benefit related to my welfare application has not been processed within the expected time.,Welfare Scheme,Social Welfare Department,Andhra Pradesh,Bhopal,2025-06-27,Pending,Low,8,,0,
IND-CMP-0701,Street electricity infrastructure in our area has not been functioning properly for 74 days.,Electricity,Electricity Department,West Bengal,Bengaluru,2025-04-21,Pending,Medium,74,,0,
IND-CMP-0702,My certificate application has remained pending for 44 days without a clear update.,Certificates,Revenue Department,Tamil Nadu,Jaipur,2026-02-01,In Progress,Medium,44,,0,
IND-CMP-0703,Several public street lights are not functioning and require maintenance.,Street Lighting,Municipal Engineering Department,Gujarat,Ahmedabad,2024-12-16,Pending,High,88,,0,
IND-CMP-0704,Drainage blockage is causing water accumulation in the locality for 87 days.,Drainage,Municipal Engineering Department,Gujarat,Ahmedabad,2025-08-21,In Progress,High,87,,0,
IND-CMP-0705,Basic public health services have not been available as expected for 36 days.,Public Health,Public Health Department,Gujarat,Lucknow,2025-12-08,In Progress,Medium,36,,0,
IND-CMP-0706,Garbage collection has been irregular for 116 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,West Bengal,Bhopal,2024-03-13,In Progress,High,116,,0,
IND-CMP-0707,A damaged road with potholes near the residential area has not been repaired for 66 days.,Road Damage,Public Works Department,Bihar,Patna,2024-09-20,Pending,Medium,66,,0,
IND-CMP-0708,Street lights in the locality have not been working for 101 days.,Street Lighting,Municipal Engineering Department,Maharashtra,Chennai,2024-05-01,Resolved,High,0,2024-07-01,0,4
IND-CMP-0709,Public transport service is irregular and commuters are facing repeated delays.,Public Transport,Transport Department,Tamil Nadu,Kolkata,2024-12-29,Pending,Low,16,,0,
IND-CMP-0710,There has been no regular water supply in our area for 18 days.,Water Supply,Water Supply Department,Gujarat,Patna,2025-04-16,In Progress,Low,18,,0,
IND-CMP-0711,The benefit related to my welfare application has not been processed within the expected time.,Welfare Scheme,Social Welfare Department,Maharashtra,Mumbai,2025-07-02,Resolved,Low,0,2025-07-03,0,2
IND-CMP-0712,Basic public health services have not been available as expected for 45 days.,Public Health,Public Health Department,Madhya Pradesh,Visakhapatnam,2025-03-16,In Progress,Medium,45,,0,
IND-CMP-0713,Public transport service is irregular and commuters are facing repeated delays.,Public Transport,Transport Department,Gujarat,Patna,2024-12-15,Pending,High,91,,0,
IND-CMP-0714,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Maharashtra,Bengaluru,2024-12-17,In Progress,High,78,,0,
IND-CMP-0715,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,West Bengal,Mumbai,2026-02-19,Escalated,Low,19,,1,
IND-CMP-0716,The road surface is badly damaged and needs urgent maintenance.,Road Damage,Public Works Department,Bihar,Hyderabad,2024-11-18,In Progress,Medium,45,,0,
IND-CMP-0717,Garbage collection has been irregular for 46 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,Kerala,Visakhapatnam,2025-12-29,In Progress,Medium,46,,0,
IND-CMP-0718,The road surface is badly damaged and needs urgent maintenance.,Road Damage,Public Works Department,Andhra Pradesh,Patna,2024-06-06,In Progress,High,85,,0,
IND-CMP-0719,The public area has not been cleaned regularly and sanitation conditions are poor.,Sanitation,Municipal Sanitation Department,Madhya Pradesh,Bhopal,2025-07-13,Pending,Low,10,,0,
IND-CMP-0720,The local public health facility is facing a service delay and residents need assistance.,Public Health,Public Health Department,Telangana,Bhopal,2025-10-15,Pending,Low,17,,0,
IND-CMP-0721,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Andhra Pradesh,Hyderabad,2025-10-17,Resolved,Medium,0,2025-10-31,0,3
IND-CMP-0722,Basic public health services have not been available as expected for 13 days.,Public Health,Public Health Department,Andhra Pradesh,Hyderabad,2026-04-27,Resolved,High,0,2026-05-03,0,2
IND-CMP-0723,Basic public health services have not been available as expected for 56 days.,Public Health,Public Health Department,Tamil Nadu,Ahmedabad,2026-05-06,Resolved,Medium,0,2026-06-13,0,5
IND-CMP-0724,The drainage system needs cleaning because wastewater is not flowing properly.,Drainage,Municipal Engineering Department,Uttar Pradesh,Bengaluru,2026-05-01,In Progress,Medium,27,,0,
IND-CMP-0725,Garbage collection has been irregular for 2 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,Karnataka,Hyderabad,2026-03-07,In Progress,Low,2,,0,
IND-CMP-0726,The benefit related to my welfare application has not been processed within the expected time.,Welfare Scheme,Social Welfare Department,Telangana,Hyderabad,2025-11-03,Pending,High,90,,0,
IND-CMP-0727,My welfare scheme application has remained pending for 38 days.,Welfare Scheme,Social Welfare Department,Uttar Pradesh,Ahmedabad,2026-01-11,In Progress,Medium,38,,0,
IND-CMP-0728,Several public street lights are not functioning and require maintenance.,Street Lighting,Municipal Engineering Department,Karnataka,Jaipur,2026-01-08,In Progress,High,82,,0,
IND-CMP-0729,My welfare scheme application has remained pending for 115 days.,Welfare Scheme,Social Welfare Department,Bihar,Kolkata,2025-04-13,In Progress,High,115,,0,
IND-CMP-0730,There has been no regular water supply in our area for 119 days.,Water Supply,Water Supply Department,Tamil Nadu,Ahmedabad,2024-10-27,In Progress,High,119,,0,
IND-CMP-0731,The scheduled public transport service has been unreliable for 67 days.,Public Transport,Transport Department,Karnataka,Mumbai,2026-04-06,Resolved,Medium,0,2026-04-11,0,2
IND-CMP-0732,A damaged road with potholes near the residential area has not been repaired for 8 days.,Road Damage,Public Works Department,Rajasthan,Hyderabad,2025-09-27,Resolved,Low,0,2025-09-30,0,1
IND-CMP-0733,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Karnataka,Jaipur,2025-10-26,Resolved,Low,0,2025-10-30,0,5
IND-CMP-0734,Repeated power-related service interruptions have affected residents for 107 days.,Electricity,Electricity Department,Gujarat,Chennai,2026-03-05,Pending,High,107,,0,
IND-CMP-0735,The local public health facility is facing a service delay and residents need assistance.,Public Health,Public Health Department,Telangana,Hyderabad,2026-02-10,Pending,Medium,40,,0,
IND-CMP-0736,Street electricity infrastructure in our area has not been functioning properly for 92 days.,Electricity,Electricity Department,Andhra Pradesh,Kolkata,2024-08-05,Escalated,High,92,,1,
IND-CMP-0737,The scheduled public transport service has been unreliable for 61 days.,Public Transport,Transport Department,Uttar Pradesh,Visakhapatnam,2026-06-10,Pending,Medium,61,,0,
IND-CMP-0738,Garbage collection has been irregular for 68 days and waste is accumulating.,Sanitation,Municipal Sanitation Department,Bihar,Kolkata,2024-12-24,Resolved,Medium,0,2025-02-12,0,1
IND-CMP-0739,Drinking water supply is irregular and residents are facing difficulty for 17 days.,Water Supply,Water Supply Department,Rajasthan,Visakhapatnam,2024-11-27,Pending,Low,17,,0,
IND-CMP-0740,There has been no regular water supply in our area for 91 days.,Water Supply,Water Supply Department,West Bengal,Kochi,2026-01-30,Pending,High,91,,0,
IND-CMP-0741,Street lights in the locality have not been working for 12 days.,Street Lighting,Municipal Engineering Department,Gujarat,Visakhapatnam,2024-05-06,Pending,Low,12,,0,
IND-CMP-0742,My certificate application has remained pending for 71 days without a clear update.,Certificates,Revenue Department,West Bengal,Hyderabad,2025-10-27,In Progress,Medium,71,,0,
IND-CMP-0743,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Gujarat,Lucknow,2025-01-07,Pending,High,114,,0,
IND-CMP-0744,There has been no regular water supply in our area for 21 days.,Water Supply,Water Supply Department,Uttar Pradesh,Kochi,2024-08-15,Escalated,Low,21,,1,
IND-CMP-0745,The benefit related to my welfare application has not been processed within the expected time.,Welfare Scheme,Social Welfare Department,Andhra Pradesh,Jaipur,2025-08-14,Pending,High,93,,0,
IND-CMP-0746,There has been a delay in processing my requested government certificate.,Certificates,Revenue Department,Bihar,Ahmedabad,2025-05-18,Resolved,Medium,0,2025-05-29,0,3
IND-CMP-0747,A damaged road with potholes near the residential area has not been repaired for 62 days.,Road Damage,Public Works Department,Uttar Pradesh,Jaipur,2024-05-26,In Progress,Medium,62,,0,
IND-CMP-0748,My welfare scheme application has remained pending for 23 days.,Welfare Scheme,Social Welfare Department,Andhra Pradesh,Lucknow,2025-12-25,Escalated,Low,23,,1,
